,Intent,Query,Param
424,PlayMusic,play some seventies dj colette,seventies dj colette
425,GetWeather,how s the weather in brookdale zimbabwe,brookdale zimbabwe
426,PlayMusic,open up lastfm and play some songs,lastfm
427,GetWeather,what is the overcast forecast for midday in id,overcast midday id
428,PlayMusic,play the way it has to be by tom g warrior on zvooq,the way it has to be tom g warrior zvooq
429,PlayMusic,use deezer to play the last song from lee dorrian,deezer last song lee dorrian
430,PlayMusic,please play short and sweet by teyana taylor from my itunes,short and sweet teyana taylor itunes
431,PlayMusic,play music from 2015,2015
432,PlayMusic,play good pure soul on netflix,good pure soul netflix
433,GetWeather,tell me the weather forecast for azerbaijan,azerbaijan
434,GetWeather,what will the weather be in norway at sunset,norway sunset
435,PlayMusic,play music on netflix,netflix
436,GetWeather,what s the weather in singapore,singapore
437,GetWeather,there is fog weather in grand lake nebraska,fog grand lake nebraska
438,GetWeather,will the sun come out here,sun here
439,PlayMusic,play a melody from the nineties on google music,melody nineties google music
440,GetWeather,will there be hail in 8 minutes in iroquois ma,hail in 8 minutes iroquois ma
441,PlayMusic,play the album dance hall at louse point,album dance hall at louse point
442,GetWeather,i need a forecast for jetmore massachusetts in 1 hour and 1 second from now,jetmore massachusetts 1 hour and 1 second from now
443,PlayMusic,i want to hear something off fist for fight by rushton moreve on youtube,fist for fight rushton moreve youtube
444,PlayMusic,i want to listen to speed metal symphony,speed metal symphony
445,GetWeather,what is the poland forecast for next january,poland next january
446,PlayMusic,play ray davies on iheart by only hit it again,ray davies iheart hit it again
447,GetWeather,is it forecast to be stormy close to nimule-nationalpark 1 hour from now,stormy close nimule-nationalpark 1 hour from now
448,PlayMusic,play a paul davis melody,paul davis melody
449,PlayMusic,play any sixties song,sixties song
450,GetWeather,can you get the weather forecast for new baden,new baden
451,GetWeather,weather in selinsgrove,selinsgrove
452,GetWeather,what is the weather of la at 4 pm,la 4 pm
453,PlayMusic,play a ballad form 2014 by double on google music,ballad 2014 double google music
454,PlayMusic,play music on my itunes,itunes
455,GetWeather,what will the humidity be in beroun on aug 26,humidity beroun aug 26
456,GetWeather,is it going to blizzard at my current position,blizzard current position
457,GetWeather,weather in tioga colorado,tioga colorado
458,PlayMusic,i want to hear something off fist for fight by rushton moreve on youtube,fist for fight rushton moreve youtube
459,GetWeather,tell me the weather forecast in 4 years and a half in ga,in 4 years and a half ga
460,GetWeather,is it forecast to be temperate here,temperate here
461,PlayMusic,play the last 1954 ep by povel ramel,last 1954 ep povel ramel
462,GetWeather,is there a depression in delta junction,depression delta junction
463,PlayMusic,play music from 1960,1960
464,PlayMusic,play a 1964 symphony on netflix,1964 symphony netflix
465,PlayMusic,play my hot 50 playlist,hot 50
466,GetWeather,forecast for samoa next sat,samoa next sat
467,GetWeather,is it going to be colder in queen anne on mon,colder queen anne mon
468,PlayMusic,play intense studying playlist on itunes,intense studying itunes
469,PlayMusic,play eve,eve
470,PlayMusic,play pease porridge hot by johnny vicious on zvooq,pease porridge hot johnny vicious zvooq
471,PlayMusic,can you play a 1967 soundtrack on slacker,1967 soundtrack slacker
472,PlayMusic,play me the new king curtis music on google music,new king curtis google music
473,PlayMusic,play me some terror music,terror
474,PlayMusic,can i hear anna vissi s new music on pandora,anna vissi new pandora
475,GetWeather,can i have the forecast for bear rocks lake wildlife management area,bear rocks lake wildlife management area
476,GetWeather,is it chilly in pixley,chilly pixley
477,PlayMusic,play me a track by steve souza,track steve souza
478,PlayMusic,i want to hear song for adam,song for adam
479,PlayMusic,play music from hide,hide
480,GetWeather,what is the overcast forecast for midday in id,overcast midday id
481,GetWeather,weather at stanford at six am,stanford six am
482,GetWeather,tell me if it ll be chilly here at 0 pm,chilly here 0 pm
483,GetWeather,is it hot here,hot here
484,PlayMusic,play peja tunes,peja
485,PlayMusic,play music from 1999,1999
486,PlayMusic,something on spotify please,spotify
487,GetWeather,what is the chilly forecast for mustoe north carolina,chilly mustoe north carolina
488,PlayMusic,play verjamem track by hong junyang,verjamem track hong junyang
489,PlayMusic,play phil spalding soundtrack from the seventies,phil spalding soundtrack seventies
490,PlayMusic,play concerto from the eighties,concerto eighties
491,PlayMusic,play a top fifty ballad by linda strawberry on google music,top fifty ballad linda strawberry google music
492,PlayMusic,play me a symphony by ricky bell,symphony ricky bell
493,GetWeather,will it be cloudy in tatamy,cloudy tatamy
494,PlayMusic,play pride of the prairie from johnny burke,pride of the prairie johnny burke
495,PlayMusic,play some fourties music from erin harkes,fourties erin harkes
496,PlayMusic,play an eighties song by ler lalonde,eighties song ler lalonde
497,GetWeather,what is the weather like in phnom sankos wildlife sanctuary,phnom sankos wildlife sanctuary
498,PlayMusic,play a song by electric tones from their kurutta taiyō album on last fm,song electric tones kurutta taiyō album last fm
499,GetWeather,what s the weather going to be like in angola twenty minutes from now,angola twenty minutes from now
500,PlayMusic,i want to hear music from 1975,1975
501,PlayMusic,play rhythmic,rhythmic
502,PlayMusic,play circus farm by deana carter,circus farm deana carter
503,GetWeather,can you give me weather details for my current spot,current spot
504,PlayMusic,play some music from 1958 on deezer,1958 deezer
505,PlayMusic,play a samira said ballad from the nineties,samira said ballad nineties
506,GetWeather,is it sunny in qatar,sunny qatar
507,GetWeather,tell me if it will be windy here,windy here
508,PlayMusic,play ngola ritmos top-ten songs,ngola ritmos top-ten
509,GetWeather,what is the weather in sehlabathebe-nationalpark,sehlabathebe-nationalpark
510,PlayMusic,lets hear some booty bass,booty bass
511,GetWeather,what is the overcast forecast for torrey pines state beach,overcast torrey pines state beach
512,GetWeather,what s the weather in piperton rwanda,piperton rwanda
513,PlayMusic,play the last rocko music with deezer,last rocko deezer
514,GetWeather,what will the weather be in double oak at 12 am,double oak 12 am
515,PlayMusic,play something from 1985 by billy werner,1985 billy werner
516,GetWeather,what s the weather in mountain center,mountain center
517,PlayMusic,play good music by general woo on deezer,good general woo deezer
518,GetWeather,is it going to be windy faraway from the valley of fire,windy faraway valley of fire
519,PlayMusic,play a tune from 1962,tune 1962
520,PlayMusic,play kings of the wild frontier by andrea bocelli,kings of the wild frontier andrea bocelli
521,GetWeather,weather for south williamsport,south williamsport
522,GetWeather,is it going to be warm in palmview,warm palmview
523,PlayMusic,can i hear a movement by rookantha gunathilake on the vimeo service,movement rookantha gunathilake vimeo
524,GetWeather,what s the weather next week in standard city,next week standard city
525,GetWeather,tell me if it ll be freezing 333 days from now in caplinger mills florida,freezing 333 days from now caplinger mills florida
526,PlayMusic,play furusato on google music,furusato google music
527,GetWeather,weather for east peru bolivia 3 years and a half from now,east peru bolivia 3 years and a half from now
528,GetWeather,is agnew united states has chilly weather,agnew united states chilly
529,PlayMusic,play teri meri by josh white,teri meri josh white
530,GetWeather,is it going to be chilly on 12/13/2025 in haugan pakistan,chilly 12/13/2025 haugan pakistan
531,GetWeather,what will the weather be here 14 minutes from now within walking distance,here 14 minutes from now within walking distance
532,GetWeather,give me the weather forecast for zambia,zambia
533,GetWeather,what s the temperature today in griffin ne,today griffin ne
534,GetWeather,what s the forecast for harper me,harper me
535,GetWeather,is it hot in wind ridge guam,hot wind ridge guam
536,PlayMusic,play music on last fm,last fm
537,PlayMusic,play music on deezer,deezer
538,GetWeather,tell me the weather forecast for huxley ms,huxley ms
539,PlayMusic,play a melody by colin blunstone,melody colin blunstone
540,GetWeather,please tell me the forecast for here,here
541,PlayMusic,play music by sarah connor,sarah connor
542,PlayMusic,play this is: animal collective please,this is: animal collective
543,GetWeather,what s the weather supposed to be like in elmer city,elmer city
544,PlayMusic,play calico skies by john feinstein with netflix,calico skies john feinstein netflix
545,PlayMusic,play something by chris knight,chris knight
546,PlayMusic,listen to tei movement from most popular eighties music,tei movement most popular eighties
547,GetWeather,will it feel nice here or within the same area,here within the same area
548,PlayMusic,play abhijeet bhattacharya from 1986,abhijeet bhattacharya 1986
549,GetWeather,is it hot in neighboring algeria,hot neighboring algeria
550,GetWeather,tell me the forecast for breakfast at miller s cove,breakfast miller s cove
551,PlayMusic,play hughie graham by vidyadhar vyas,hughie graham vidyadhar vyas
552,PlayMusic,play me the greatest howard levy song,greatest howard levy song
553,GetWeather,what s the forecast for spenard gu,spenard gu
554,PlayMusic,play music by damien rice,damien rice
555,PlayMusic,i d like to hear don airey s gonna raise hell,don airey gonna raise hell
556,PlayMusic,play the song american patrol by lauryn hill,song american patrol lauryn hill
557,GetWeather,what is the weather in nd the city of evangeline,nd evangeline
558,PlayMusic,play a ballad from 2000,ballad 2000
