,Intent,Query,Param
324,PlayMusic,can you play a top song from a chyi chin concerto,top song chyi chin concerto
325,GET_MESSAGE,what was my last message? To whom? And what was text?,[SL:ORDINAL last ] message ? To [SL:RECIPIENT whom ] ? And what was text ? 
326,PlayMusic,play water under the bridge by hariprasad chaurasia,water under the bridge hariprasad chaurasia
327,GetWeather,how will the weather be in bettles aruba on may the tenth 2026,bettles aruba may the tenth 2026
328,GET_MESSAGE,Did Mike text me today?,[SL:SENDER Mike ] text [SL:RECIPIENT me ] [SL:DATE_TIME today ] ? 
329,PlayMusic,play the top-5 songs from paddy reilly on zvooq,top-5 paddy reilly zvooq
330,SEARCH,what island is half greek and half turkish,NONE
331,PlayMusic,play some techno on lastfm,techno lastfm
332,SEND_MESSAGE,message my sister if she wants to meet for drinks downtown,[SL:RECIPIENT 
333,GetWeather,tell me the weather forecast for mokena,mokena
334,GetWeather,what is the weather forecast here one minute from now,here one minute from now
335,SEND_MESSAGE,send Eli a message that say happy birthday,[SL:RECIPIENT Eli ] a message that say [SL:CONTENT_EXACT happy birthday ] 
336,PlayMusic,i want to hear secrets on parade from tommy walter,secrets on parade tommy walter
337,GET_MESSAGE,Tuesday about 3 PM I got a message from accounting relay that to me,[SL:DATE_TIME Tuesday about 3 PM ] [SL:RECIPIENT I ] got a message from [SL:SENDER accounting ] relay that to me 
338,PlayMusic,play noctámbulo pl,noctámbulo
339,GET_MESSAGE,view chats,
340,SEARCH,what grade was arnold from hey arnold in,NONE
341,GET_MESSAGE,Show messages in the Baking thread,[SL:GROUP Baking ] thread 
342,SEND_MESSAGE,message kelsey and see if she wants to go to the party tomorrow,[SL:RECIPIENT kelsey ] and see if [SL:CONTENT_EXACT she wants to go to the party tomorrow ] 
343,PlayMusic,i d like to hear the last song fro willa ford,last song willa ford
344,SEARCH,where is the left anterior descending artery located,NONE
345,SEARCH,what is mercy mercy me by marvin gaye about,NONE
346,PlayMusic,use the service lastfm to play music by the artist ai kago,lastfm ai kago
347,GetWeather,will it be cloudy in guadeloupe next year,cloudy guadeloupe next year
348,SEND_MESSAGE,Let Scott know via text that I will be 15 min. late to the pool,[SL:RECIPIENT Scott ] know via text that [SL:CONTENT_EXACT I will be 15 min . late to the pool ] 
349,SEND_MESSAGE,Please make sure Monica knows that the tavern doesn't open until 5pm.,[SL:RECIPIENT Monica ] knows that [SL:CONTENT_EXACT the tavern doesn't open until 5 pm ] . 
350,GET_MESSAGE,Who texted me earlier today?,[SL:RECIPIENT me ] [SL:DATE_TIME earlier today ] ? 
351,SEND_MESSAGE,Message Casey to say thank you,[SL:RECIPIENT Casey ] to say [SL:CONTENT_EXACT thank you ] 
352,SEARCH,where do they get the hair for a hair transplant,NONE
353,SEARCH,what size engine does a 2005 honda civic have,NONE
354,SEND_MESSAGE,let lisa know that bonnie's wine dinner is at harry's house at 7pm saturday,[SL:RECIPIENT lisa ] know that [SL:CONTENT_EXACT bonnie 's wine dinner is at harry 's house at 7 pm saturday ] 
355,PlayMusic,play some origa on google music,origa google music
356,SEND_MESSAGE,Tell Aunt Maria we are stuck in construction on I65 and will be delayed 45 minutes.,[SL:RECIPIENT 
357,GET_MESSAGE,Please start reading my chats.,
358,SEND_MESSAGE,Send a message to Marilyn to meet me at the Surgery Center right away.,[SL:RECIPIENT Marilyn ] to [SL:CONTENT_EXACT meet me at the Surgery Center right away ] . 
359,SEND_MESSAGE,Contact my uncle and inform him that I'm broken down two miles north of home.,[SL:RECIPIENT 
360,PlayMusic,play a melody by hagigat rzayeva,melody hagigat rzayeva
361,PlayMusic,i want to hear nokko s songs from the twenties,nokko twenties
362,SEND_MESSAGE,Send a message to my aunt asking what day she is visiting,[SL:RECIPIENT 
363,PlayMusic,play some p j proby,p j proby
364,PlayMusic,play 1960 chant music by hermann baumann,1960 chant hermann baumann
365,SEND_MESSAGE,Message Missy and tell her it is BYOB.,[SL:RECIPIENT Missy ] and tell her [SL:CONTENT_EXACT it is BYOB ] . 
366,PlayMusic,play some chanson style music,chanson
367,GetWeather,will it be temperate in hybla valley tajikistan,temperate hybla valley tajikistan
368,PlayMusic,play symphony music from 1991 by irvin mayfield,symphony 1991 irvin mayfield
369,SEND_MESSAGE,send a message to Sharon to let her know I'll be there in five minutes,[SL:RECIPIENT Sharon ] to let her know [SL:CONTENT_EXACT I'll be there in five minutes ] 
370,SEND_MESSAGE,Let my friends know that I'll be away from Friday night until Monday morning,[SL:RECIPIENT 
371,GET_MESSAGE,Pull up yesterday's chat with the Woodworking Group,[SL:DATE_TIME yesterday ] 's chat with the [SL:GROUP Woodworking ] Group 
372,SEARCH,who is the actor that plays newt scamander,NONE
373,SEARCH,i only want to be with you tv theme song,NONE
374,PlayMusic,use deezer to play the last song from lee dorrian,deezer last song lee dorrian
375,GetWeather,what will the weather be ten minutes from now in canada,ten minutes from now canada
376,GET_MESSAGE,Show me any chat requests,
377,SEARCH,who starred in the remake of true grit,NONE
378,SEARCH,what age do you have to be to buy cigarettes in california,NONE
379,SEARCH,what's the oldest ride at six flags,NONE
380,SEND_MESSAGE,Message John that the party museum event starts at noon.,[SL:RECIPIENT John ] that [SL:CONTENT_EXACT the party museum event starts at noon ] . 
381,SEARCH,winner of the women's royal rumble match,NONE
382,GET_MESSAGE,Have I missed any chats on Messenger lately?,[SL:RESOURCE Messenger ] lately ? 
383,SEARCH,when did rachel have her baby on friends,NONE
384,GetWeather,give me the forecast for feb eleventh 2034 far from alaska,feb eleventh 2034 far alaska
385,SEARCH,how old is jeannie from i dream of jeannie,NONE
386,GetWeather,is there a depression in solromar on december 7 2033,depression solromar december 7 2033
387,SEARCH,who is the coach of argentina national team,NONE
388,GetWeather,weather for 9/3/2034 at bridle trails state park,9/3/2034 bridle trails state park
389,PlayMusic,play steven reineke greatest soundtrack on youtube,steven reineke greatest soundtrack youtube
390,GetWeather,what will the weather be here at 07:08:00 am,here 07:08:00 am
391,PlayMusic,play music by christian bautista,christian bautista
392,PlayMusic,i want to hear some twenties music from billy sheehan,twenties billy sheehan
393,GetWeather,what is the weather like at emma wood state beach,emma wood state beach
394,SEARCH,which is the ring finger for male in india,NONE
395,SEND_MESSAGE,Message dad asking if I can borrow money,[SL:RECIPIENT 
396,SEARCH,who is the presiding officer of legislative council in india,NONE
397,GetWeather,what is the forecast for here and now,here now
398,GetWeather,what s the weather forecast for winnfield georgia,winnfield georgia
399,SEARCH,when does sam realize he is jim in ghost whisperer,NONE
400,GetWeather,what s the weather close to cambodia at 05:44:13,close cambodia 05:44:13
401,GetWeather,what s the weather far away in estonia,far estonia
402,PlayMusic,use netflix to play a record by emil gilels from year 2015,netflix record emil gilels 2015
403,SEND_MESSAGE,Send a message to my sister Debbie that the Yankee tickets go on sale this week.,[SL:RECIPIENT 
404,SEARCH,who plays christian in 50 shades of grey,NONE
405,PlayMusic,play some gangsta music,gangsta
406,SEARCH,where does sleeping freshmen never lie take place,NONE
407,GetWeather,what s the weather in the u s virgin islands,u s virgin islands
408,GET_MESSAGE,Did the ESC send me a text today,[SL:SENDER the ESC ] send [SL:RECIPIENT me ] a text [SL:DATE_TIME today ] 
409,SEARCH,who named all the animals in the world,NONE
410,SEARCH,when was the last 500 dollar bill printed,NONE
411,GET_MESSAGE,bring up my chats,
412,SEND_MESSAGE,Message Chris if he is still going to the park tomorrow.,[SL:RECIPIENT Chris ] if [SL:CONTENT_EXACT he is still going to the park tomorrow ] . 
413,SEND_MESSAGE,ask dad if the door is open,[SL:RECIPIENT 
414,GetWeather,is there going to be any cloud cover today at mccracken in az,cloud today mccracken az
415,SEARCH,who played gino in a place to call home,NONE
416,GET_MESSAGE,begin chats,
417,PlayMusic,play henrie mutuku album from 1957,henrie mutuku album 1957
418,SEND_MESSAGE,message tyler and ask him when his next hockey game is,[SL:RECIPIENT tyler ] and ask him [SL:CONTENT_EXACT when his next hockey game is ] 
419,SEARCH,daoism is an ancient chinese philosophy that values,NONE
420,SEND_MESSAGE,Send that video to Reniya,[SL:TYPE_CONTENT video ] to [SL:RECIPIENT Reniya ] 
421,GetWeather,what is the weather forecast for colfax senegal on 1/1/2031,colfax senegal 1/1/2031
422,GET_MESSAGE,What are my latest messages?,[SL:ORDINAL latest ] messages ? 
423,SEARCH,when was the last time mount ruapehu erupted,NONE
424,SEARCH,who has said that caste is a closed class,NONE
425,SEND_MESSAGE,Message Joan asking if she has my cookbook.,[SL:RECIPIENT Joan ] asking if [SL:CONTENT_EXACT she has my cookbook ] . 
426,SEARCH,who wrote shallow for a star is born,NONE
427,SEARCH,who won last year's grand national 2017,NONE
428,PlayMusic,play my acoustic covers playlist on spotify,acoustic covers spotify
429,GetWeather,will there be a blizzard at 2 am in my current place,blizzard 2 am current place
430,GET_MESSAGE,please launch chats,
431,SEND_MESSAGE,Message Casey to ask what she would like for dinner,[SL:RECIPIENT Casey ] to ask [SL:CONTENT_EXACT what she would like for dinner ] 
432,SEND_MESSAGE,Message Reggie to ask him what time he will arrive.,[SL:RECIPIENT Reggie ] to ask him [SL:CONTENT_EXACT what time he will arrive ] . 
433,GetWeather,will it be chillier seven weeks from now in senegal,chillier seven weeks from now senegal
434,PlayMusic,play music from paul landers,paul landers
435,GET_MESSAGE,Open texts from the orchestra chat.,[SL:GROUP orchestra ] chat . 
436,SEND_MESSAGE,Send a message to my brother John that we will be in Vegas on the 9th.,[SL:RECIPIENT 
437,GET_MESSAGE,Has Kathy messaged me this week?,[SL:SENDER Kathy ] messaged [SL:RECIPIENT me ] [SL:DATE_TIME this week ] ? 
438,SEARCH,who won her first tennis grand slam in 2018,NONE
439,SEARCH,cast of law & order special victim unit,NONE
440,GET_MESSAGE,Show the contact who texted me,[SL:RECIPIENT me ] 
441,PlayMusic,play me a song from voices & images,song voices & images
442,SEARCH,where does the pacific ocean and atlantic meet,NONE
443,GET_MESSAGE,Show incoming messages.,[SL:TAG_MESSAGE incoming ] messages . 
444,SEARCH,when does iris west die in the flash,NONE
445,GetWeather,is it going to get windy today in tunisia,windy today tunisia
446,SEARCH,which american idol contestant has sold the most records,NONE
447,GET_MESSAGE,Show me messages from work.,[SL:SENDER work ] . 
448,GetWeather,please give me the weather for federated states of micronesia,federated states of micronesia
449,SEARCH,who will take the throne after the queen dies,NONE
450,SEARCH,when was the first graphic t shirt made,NONE
451,PlayMusic,play music on netflix,netflix
452,SEND_MESSAGE,Message Greg asking for party time,[SL:RECIPIENT Greg ] asking for [SL:CONTENT_EXACT party time ] 
453,PlayMusic,play the new music from wilko johnson,new wilko johnson
454,SEARCH,active absorption of water from the soil by the root is mainly affected by,NONE
455,SEARCH,who was the original host of jokers wild,NONE
456,SEARCH,which condition would most likely require nutrition delivered through tpn,NONE
457,PlayMusic,play music from the artist taktloss from the record in the thirties,taktloss record thirties
458,GetWeather,what s the weather in niagara,niagara
459,SEND_MESSAGE,Ask Chad if he is going to the Colts home opener,[SL:RECIPIENT Chad ] if [SL:CONTENT_EXACT he is going to the Colts home opener ] 
460,GET_MESSAGE,New messages,[SL:TAG_MESSAGE New ] messages 
461,PlayMusic,play satire,satire
462,PlayMusic,play chant on groove shark from 1996,chant groove shark 1996
463,PlayMusic,play a melody by adassa from the twenties,melody adassa twenties
464,SEND_MESSAGE,Ask Robin if her and Darren are still going to the concert.,[SL:RECIPIENT Robin ] if [SL:CONTENT_EXACT her and Darren are still going to the concert ] . 
465,SEARCH,who has the most nfl wins in history,NONE
466,PlayMusic,play 1951 tunes,1951
467,PlayMusic,play new music by elmore james with google music,new elmore james google music
468,PlayMusic,play a chant from 1978,chant 1978
469,PlayMusic,play music from lastfm and deezer,lastfm deezer
470,SEARCH,who played sonny in lemony snicket's a series of unfortunate events,NONE
471,PlayMusic,play some music from 1962 from adeyto,1962 adeyto
472,GetWeather,is there any predicted snowfall in 2 months in vandalia el salvador,snowfall in 2 months vandalia el salvador
473,PlayMusic,i d like to listen to tom cochrane s 1990 ep on zvooq,tom cochrane 1990 ep zvooq
474,PlayMusic,play bebob on iheart,bebob iheart
475,GetWeather,tell me the weather for sewickley at twelve am,sewickley twelve am
476,GetWeather,what is the forecast for bad branch falls state nature preserve for in 1 hour and 14 seconds,bad branch falls state nature preserve in 1 hour and 14 seconds
477,SEND_MESSAGE,send tina a message 'happy birthday i'll see you in 1 hour at your place',[SL:RECIPIENT tina ] a message ' [SL:CONTENT_EXACT happy birthday i'll see you in 1 hour at your place ] ' 
478,GET_MESSAGE,view chat requests,
479,PlayMusic,play an asha bhosle song from around 1964,asha bhosle song 1964
480,GET_MESSAGE,i want my chat requests,
481,SEND_MESSAGE,Message Tiffani and say do you want to go out for coffee?,[SL:RECIPIENT Tiffani ] and say [SL:CONTENT_EXACT do you want to go out for coffee ] ? 
482,PlayMusic,can you play me the latest theme song by warren vache,latest theme song warren vache
483,GetWeather,can you get the weather forecast for new baden,new baden
484,SEARCH,national security act of 1947 created what 3 organizations,NONE
485,SEARCH,where did they film season 8 of the walking dead,NONE
486,SEND_MESSAGE,Text Sam if there a dress theme for the party.,[SL:RECIPIENT Sam ] if [SL:CONTENT_EXACT there a dress theme for the party ] . 
487,PlayMusic,play some music from the twenties,twenties
488,SEARCH,the word that means to throw someone out a window,NONE
489,GetWeather,what is the 7 day for cheat canyon wildlife management area,7 day cheat canyon wildlife management area
490,GET_MESSAGE,"Did I get any messages in the last few hours, if so read them to me.","[SL:RECIPIENT I ] get any messages [SL:DATE_TIME in the last few hours ] , if so read them to me . "
491,SEND_MESSAGE,send message to joe asking if he wants to play in the golf tournament with steve and i,[SL:RECIPIENT joe ] asking if [SL:CONTENT_EXACT he wants to play in the golf tournament with steve and i ] 
