,Intent,Query,Param
287,SEND_MESSAGE,Message Oded asking if he is willing to come for a DJ night today,[SL:RECIPIENT Oded ] asking if [SL:CONTENT_EXACT he is willing to come for a DJ night today ] 
288,PlayMusic,play me something from the thirties by candi staton on vimeo,thirties candi staton vimeo
289,GetWeather,what s the forecast for al twenty one minutes from now,al twenty one minutes from now
290,PlayMusic,play the track the wizard and i,track the wizard and i
291,PlayMusic,play me the new king curtis music on google music,new king curtis google music
292,SEND_MESSAGE,let Joy know I sent a gift for her party,[SL:RECIPIENT Joy ] know [SL:CONTENT_EXACT I sent a gift for her party ] 
293,GET_MESSAGE,Get my sister's texts,[SL:SENDER 
294,SEND_MESSAGE,message my brothers that we need to meet early for the concert on 7/11,[SL:RECIPIENT 
295,PlayMusic,play some music from the last album of 1988 on lastfm,album 1988 lastfm
296,GET_MESSAGE,Any video messages from the Dubrovnik group?,[SL:TYPE_CONTENT video ] messages from the [SL:GROUP Dubrovnik ] group ? 
297,PlayMusic,please play kabhi jo baadal barse by ruth lorenzo,kabhi jo baadal barse ruth lorenzo
298,PlayMusic,play some showtunes music,showtunes
299,GET_MESSAGE,alexa open Snapchat so I can see if there is any unread messages.,[SL:RESOURCE Snapchat ] so I can see if there is any [SL:TAG_MESSAGE unread ] messages . 
300,SEND_MESSAGE,MESSAGE ERIC AND LET HIM KNOW I WILL BE AVAILABLE FOR THE INTERVIEW TOMORROW.,[SL:RECIPIENT ERIC ] AND LET HIM KNOW [SL:CONTENT_EXACT I WILL BE AVAILABLE FOR THE INTERVIEW TOMORROW ] . 
301,GetWeather,please give me the forecast for branton,branton
302,GetWeather,what s the weather in stamps,stamps
303,PlayMusic,play shara worden,shara worden
304,GET_MESSAGE,view my chats,
305,GET_MESSAGE,Who was it that just texted me?,[SL:RECIPIENT me ] ? 
306,GetWeather,will it be hot during winter,hot winter
307,GetWeather,is it going to be humid in helix,humid helix
308,PlayMusic,play greg raposo songs from the thirties,greg raposo thirties
309,GetWeather,how s the weather going to be on jul 2 in whiteside,jul 2 whiteside
310,PlayMusic,play some melody from the eighties on spotify,melody eighties spotify
311,PlayMusic,play me a song by stephen jones,song stephen jones
312,GetWeather,what will the weather be here 14 minutes from now within walking distance,here 14 minutes from now within walking distance
313,PlayMusic,play the happiest days of our lives by tommy emmanuel,the happiest days of our lives tommy emmanuel
314,GET_MESSAGE,What texts have I gotten from my dad?,[SL:SENDER 
315,GET_MESSAGE,New texts from bouldering chat,[SL:TAG_MESSAGE New ] texts from [SL:GROUP bouldering ] chat 
316,SEND_MESSAGE,ask jack if he wants to go to a movie tonight,[SL:RECIPIENT jack ] if [SL:CONTENT_EXACT he wants to go to a movie tonight ] 
317,SEND_MESSAGE,Send a text to Ollie asking if he knows where my birthday party is at,[SL:RECIPIENT Ollie ] asking if [SL:CONTENT_EXACT he knows where my birthday party is at ] 
318,PlayMusic,can you play me some britpop music,britpop
319,GetWeather,show weather forcast here at 19,here 19
320,GetWeather,what is the philippines forecast for humid weather,philippines humid
321,SEND_MESSAGE,Tell Kobe to be at the race no later than 5.,[SL:RECIPIENT Kobe ] to [SL:CONTENT_EXACT be at the race no later than 5 ] . 
322,SEND_MESSAGE,Send a message to SSD asking if anyone wants to chat,[SL:RECIPIENT SSD ] asking if [SL:CONTENT_EXACT anyone wants to chat ] 
323,PlayMusic,play music from 2016,2016
324,GET_MESSAGE,Search what my husband texted me just now,[SL:SENDER 
325,SEND_MESSAGE,"Send a message out to Bill's friends saying that theres a suprise party for him on the 1th for his 50th birthday party at the VFW Hall in Irvine, KY",[SL:RECIPIENT 
326,GetWeather,what s the weather far from jarbidge,far jarbidge
327,GetWeather,will it be chillier in uruguay in 213 days,chillier uruguay in 213 days
328,GetWeather,is it chillier here,chillier here
329,GetWeather,will it be chillier in portugal in one hour,chillier portugal in one hour
330,SEND_MESSAGE,Message Amazon customer service and ask them when my package will get here,[SL:RECIPIENT Amazon customer service ] and ask them [SL:CONTENT_EXACT when my package will get here ] 
331,SEND_MESSAGE,"Can you send a message to Gopi, Juan, Priya that the concert for Sunday has been cancelled?","[SL:RECIPIENT Gopi ] , [SL:RECIPIENT Juan ] , [SL:RECIPIENT Priya ] that [SL:CONTENT_EXACT the concert for Sunday has been cancelled ] ? "
332,SEND_MESSAGE,message chris and ask  if he wants to make plans to see a concert,[SL:RECIPIENT chris ] and ask if [SL:CONTENT_EXACT he wants to make plans to see a concert ] 
333,GetWeather,is there rain in nauru at 6 am,rain nauru 6 am
334,SEND_MESSAGE,send message to mark that i am running with the dogs,[SL:RECIPIENT mark ] that [SL:CONTENT_EXACT i am running with the dogs ] 
335,SEND_MESSAGE,Ask Ben what time Jenna's Birthday Starts.,[SL:RECIPIENT Ben ] [SL:CONTENT_EXACT what time Jenna 's Birthday Starts ] . 
336,GET_MESSAGE,Any new texts from Halloween 2020 thread?,[SL:TAG_MESSAGE new ] texts from [SL:GROUP Halloween 2020 ] thread ? 
337,SEND_MESSAGE,"Message Lisa, letting her know I'm running late.","[SL:RECIPIENT Lisa ] , letting her know [SL:CONTENT_EXACT I'm running late ] . "
338,SEND_MESSAGE,message jane saying bye,[SL:RECIPIENT jane ] saying [SL:CONTENT_EXACT bye ] 
339,PlayMusic,play henrie mutuku album from 1957,henrie mutuku album 1957
340,GET_MESSAGE,launch chat requests,
341,GET_MESSAGE,find me chats please,
342,SEND_MESSAGE,Message Josh and ask him when is a good time for me to come down to Hartland,[SL:RECIPIENT Josh ] and ask him [SL:CONTENT_EXACT when is a good time for me to come down to Hartland ] 
343,GET_MESSAGE,alexa open Google Hangouts and open all unread messages.,[SL:RESOURCE Google Hangouts ] and open [SL:AMOUNT all ] [SL:TAG_MESSAGE unread ] messages . 
344,GetWeather,is it going to be hot in karthaus at 7 am,hot karthaus 7 am
345,SEND_MESSAGE,Ask Jenny who is catering her wedding,[SL:RECIPIENT Jenny ] [SL:CONTENT_EXACT who is catering her wedding ] 
346,GET_MESSAGE,Which contact sent me the text?,[SL:RECIPIENT me ] the text ? 
347,GET_MESSAGE,view chat requests,
348,GetWeather,what is the weather forecast for my current position,current position
349,GET_MESSAGE,display chats please,
350,SEND_MESSAGE,Message Smitty and tell him he looked extra hot today,[SL:RECIPIENT Smitty ] and tell him [SL:CONTENT_EXACT he looked extra hot today ] 
351,SEND_MESSAGE,Message Chris that I'll be at the basketball game Thursday,[SL:RECIPIENT Chris ] that [SL:CONTENT_EXACT I'll be at the basketball game Thursday ] 
352,GetWeather,will there be a blizzard in chapel point state park or in the same area,blizzard chapel point state park in the same area
353,GET_MESSAGE,please launch chats,
354,SEND_MESSAGE,Message Steve and ask him what time we are going on on Friday,[SL:RECIPIENT Steve ] and ask him [SL:CONTENT_EXACT what time we are going on on Friday ] 
355,PlayMusic,play classic rock on groove shark,classic rock groove shark
356,GET_MESSAGE,Show me Omar's messages,[SL:SENDER Omar ] 's messages 
357,GetWeather,will the sky be overcast around jan 28 in ok,overcast jan 28 ok
358,GET_MESSAGE,Did I get a text from my daughter last night?,[SL:RECIPIENT I ] get a text from [SL:SENDER 
359,GetWeather,what will the weather be nineteen seconds from now from the little manatee river state park,nineteen seconds from now little manatee river state park
360,PlayMusic,play the theme music from 1963 by yuki koyanagi,theme 1963 yuki koyanagi
361,SEND_MESSAGE,Let Mom know I will meet her at Bubba's in 20 minutes.,[SL:RECIPIENT 
362,PlayMusic,play pandora,pandora
363,GetWeather,what s the weather in mountain center,mountain center
364,SEND_MESSAGE,ask her if she wants takeout tonight from cheesecake factory,[SL:RECIPIENT her ] if [SL:CONTENT_EXACT she wants takeout tonight from cheesecake factory ] 
365,PlayMusic,play the album axum,album axum
366,SEND_MESSAGE,"message my husband, are we out of milk?",[SL:RECIPIENT 
367,PlayMusic,play elastic love by junior marvin,elastic love junior marvin
368,GET_MESSAGE,Read my chat requests out loud.,
369,PlayMusic,play some amber kuo from the eighties on spotify,amber kuo eighties spotify
370,PlayMusic,play me a song by linn berggren from spotify,song linn berggren spotify
371,SEND_MESSAGE,Sent a message to mom,[SL:RECIPIENT 
372,PlayMusic,play music on the playlist electronic gaming,electronic gaming
373,GetWeather,what s the weather like here,here
374,GetWeather,will it get hotter in zenith ct,hotter zenith ct
375,PlayMusic,play the playlist spring,spring
376,SEND_MESSAGE,Message Al to see if he'd like for me to cook dinner this evening.,[SL:RECIPIENT Al ] to see if [SL:CONTENT_EXACT he'd like for me to cook dinner this evening ] . 
377,GET_MESSAGE,please open my chat requests,
378,SEND_MESSAGE,Message Vi to let her know we'll be on our way there soon.,[SL:RECIPIENT Vi ] to let her know [SL:CONTENT_EXACT we'll be on our way there soon ] . 
379,SEND_MESSAGE,Message Archie asking when he will be home for dinner tonight,[SL:RECIPIENT Archie ] asking [SL:CONTENT_EXACT when he will be home for dinner tonight ] 
380,GetWeather,will it be hot here at 22 o clock,hot here 22 o clock
381,GetWeather,will a blizzard hit torrey pines state natural reserve on jun sixteenth,blizzard torrey pines state natural reserve jun sixteenth
382,GET_MESSAGE,Do I have any SnapChats from John?,[SL:TYPE_CONTENT SnapChats ] from [SL:SENDER John ] ? 
383,GetWeather,will there be fog not far from mexico on apr 27,fog not far mexico apr 27
384,GetWeather,tell me the weather forecast for northern mariana islands one second from now,northern mariana islands one second from now
385,GetWeather,what s the weather in stone mountain kentucky,stone mountain kentucky
386,SEND_MESSAGE,Send a message to Jackie that I will be waiting at work,[SL:RECIPIENT Jackie ] that [SL:CONTENT_EXACT I will be waiting at work ] 
387,PlayMusic,play robert stoddard from 1988,robert stoddard 1988
388,PlayMusic,please play music from itunes,itunes
389,GET_MESSAGE,view chats,
390,SEND_MESSAGE,"message my husband, are we out of milk?",[SL:RECIPIENT 
391,GET_MESSAGE,Who just texted me?,[SL:RECIPIENT me ] ? 
392,SEND_MESSAGE,Send message to Art asking if he saw the eclipse yesterday,[SL:RECIPIENT Art ] asking if [SL:CONTENT_EXACT he saw the eclipse yesterday ] 
393,GetWeather,is it going to be hot on oct the 8th 2020 in the neighboring greenland area,hot oct the 8th 2020 neighboring greenland area
394,PlayMusic,open spotify and play a couple of celtic songs,spotify celtic
395,PlayMusic,let s listen to the most popular marty friedman songs on zvooq,most popular marty friedman zvooq
396,GetWeather,what s the weather going to be like near sawtooth national recreation area at 2 pm,near sawtooth national recreation area 2 pm
397,GetWeather,can you give me the forecast for osgood,osgood
398,SEND_MESSAGE,Send a message to John to let him know that the movie time has been changed to 7:30pm tonight and I'll meet him there.,[SL:RECIPIENT John ] to let him know that [SL:CONTENT_EXACT the movie time has been changed to 7 : 30 pm tonight and I'll meet him there ] . 
399,PlayMusic,play some music by beverley martyn,beverley martyn
400,GetWeather,what s the weather forecast for winnfield georgia,winnfield georgia
401,GetWeather,is there going to be any snowfall today in lebanon,snowfall today lebanon
402,SEND_MESSAGE,Let Todd know Kaleb's dentist appointment is going to be Thursday at 2pm,[SL:RECIPIENT Todd ] know [SL:CONTENT_EXACT Kaleb 's dentist appointment is going to be Thursday at 2 pm ] 
403,PlayMusic,play 2gether by jade puget,2gether jade puget
404,SEND_MESSAGE,Ask if Corrine is going to be on time.,[SL:CONTENT_EXACT Corrine is going to be on time ] . 
405,SEND_MESSAGE,Send a message to Ann that I will collect her mail while she's away.,[SL:RECIPIENT Ann ] that [SL:CONTENT_EXACT I will collect her mail while she 's away ] . 
406,SEND_MESSAGE,Message him that my birthday party is planned for this Sunday,[SL:RECIPIENT him ] that [SL:CONTENT_EXACT my birthday party is planned for this Sunday ] 
407,PlayMusic,play make the cowboy robots cry by sabin rai on vimeo,make the cowboy robots cry sabin rai vimeo
408,GET_MESSAGE,Get all messages.,[SL:AMOUNT all ] messages . 
409,PlayMusic,play the lamentation of cloris,the lamentation of cloris
410,PlayMusic,play eddie meduza from the thirties,eddie meduza thirties
411,GET_MESSAGE,"Read me all messages from June 5, 2018.","[SL:AMOUNT all ] messages from [SL:DATE_TIME June 5 , 2018 ] . "
412,GET_MESSAGE,display my chat requests,
413,PlayMusic,can you play something from 1966 by mc ren on spotify,1966 mc ren spotify
414,PlayMusic,play the greatest vimeo tunes by angelo amorevoli on soundtrack,greatest vimeo angelo amorevoli soundtrack
415,GetWeather,will it be hot in keachi,hot keachi
416,SEND_MESSAGE,Let's leave Erin a video message,[SL:RECIPIENT Erin ] a [SL:TYPE_CONTENT video ] message 
417,GET_MESSAGE,Have I received a message from the doctor today?,[SL:RECIPIENT I ] received a message from [SL:SENDER the doctor ] [SL:DATE_TIME today ] ? 
418,SEND_MESSAGE,Message Seth that no one has arrived yet to help with the meeting.,[SL:RECIPIENT Seth ] that [SL:CONTENT_EXACT no one has arrived yet to help with the meeting ] . 
419,SEND_MESSAGE,Message Tiffani and say do you want to go out for coffee?,[SL:RECIPIENT Tiffani ] and say [SL:CONTENT_EXACT do you want to go out for coffee ] ? 
420,SEND_MESSAGE,Check out with Oriana if she is able to make it this weekend for a movie.,[SL:RECIPIENT Oriana ] if [SL:CONTENT_EXACT she is able to make it this weekend for a movie ] . 
421,GET_MESSAGE,Show messages please,
422,PlayMusic,play zvooq southern gothic,zvooq southern gothic
423,GetWeather,what is the forecast for close to texas,close texas
424,SEND_MESSAGE,can you write hello over and over again to mike until he answers,[SL:CONTENT_EXACT hello ] over and over again to [SL:RECIPIENT mike ] until he answers 
425,SEND_MESSAGE,Send message to Brad saying I miss you,[SL:RECIPIENT Brad ] saying [SL:CONTENT_EXACT I miss you ] 
426,GetWeather,on may the thirteenth 2037 what will it be like in wilderville montenegro,may the thirteenth 2037 wilderville montenegro
427,GetWeather,how cold will it be in palau around fourteen o clock,cold palau around fourteen o clock
428,GetWeather,is it going to blizzard at my current position,blizzard current position
429,SEND_MESSAGE,tell janet that sorority isn't meeting this week,[SL:RECIPIENT janet ] that [SL:CONTENT_EXACT sorority isn't meeting this week ] 
430,PlayMusic,i want to hear the album insult to injury by narayana tirtha,album insult to injury narayana tirtha
431,PlayMusic,play bob hilliard top-twenty music,bob hilliard top-twenty
432,PlayMusic,let me hear an ep from the thirties era of music,ep thirties
433,PlayMusic,play some eighties by amirbai karnataki,eighties amirbai karnataki
